date,SBER,GAZP,YNDX
2020-03-19,0.08383597290616773,0.04823463564421916,0.048486184081894576
2020-03-20,0.03208998089739563,0.00969165558675364,0.008672229758053823
2020-03-23,-0.06502580491504115,-0.045915032064430886,-0.06538606169096184
2020-03-24,0.04931719255938295,0.05545746634911816,0.06693260060162806
2020-03-25,-0.023955757888641977,0.012564733218035931,0.03861052295841035
2020-03-26,-5.317027782733861e-05,0.007188308530668013,0.02098493514213602
2020-03-27,-0.04174849721642469,-0.03933091206242356,-0.0049932886539906475
2020-03-30,0.014420416103858861,0.01105613359425701,0.02779644329324615
2020-03-31,0.022744828578756118,0.027778787716492205,0.016417558514025817
2020-04-01,-0.013065053177578008,-0.007469534272900442,-0.04083120470118912
2020-04-02,0.011675273180523518,0.03803236904342756,-0.021332694327714678
2020-04-03,-0.007031887050147661,0.014490314842129245,-0.012148133935647685
2020-04-06,0.026892198233398442,0.006984038680339818,0.02430539090111873
2020-04-07,0.035695083045969606,0.0006277464110727835,0.032764835628926625
2020-04-08,0.01336972066079805,0.015000411025700008,0.02757724753023934
2020-04-09,0.016440083070635655,-0.001288759618538078,-0.016692177705326813
2020-04-10,-0.007988208158477453,-0.009640877036680394,0.0014078769321887452
2020-04-13,-0.018638890620547924,-0.020681138073794743,-0.015671962549595745
2020-04-14,-0.004499160838735095,0.010788618049548612,0.0356850924760209
2020-04-15,-0.0589571927664662,-0.03130932093408939,-0.06267255133147108
2020-04-16,0.012975059888515581,0.00027133360633176736,0.01898258300421484
2020-04-17,0.017355155561272376,0.0020597329630105622,-0.002809310529923661
2020-04-20,-0.013014457411290752,0.004484191311493622,0.039507262024982066
2020-04-21,-0.017423250245415658,-0.01954175894805594,-0.02861786222571398
2020-04-22,0.022060695318658403,0.034787995373128,-0.0015806709850897575
2020-04-23,0.003883092458597258,0.0019623968746940034,-0.005438490630938509
2020-04-24,-0.010688531401126165,-0.016131105045086313,-0.007450239721694375
2020-04-27,-5.2936661297131715e-05,0.003118282096655523,0.035236029044629524
2020-04-28,0.020435607668981292,0.011793407586448248,0.014552891302507472
2020-04-29,0.015440347919964714,0.02808982446305059,0.04096718508312349
2020-04-30,0.007378229629573659,-0.020163759190629914,-0.0067123731259510966
2020-05-04,-0.018213016871835783,-0.02289160380182606,-0.007747063184391371
2020-05-05,0.0054577418967098395,0.022891603801826133,0.0047258067144367285
2020-05-06,0.004866189651172906,-0.01564811136633092,0.007640848922775307
2020-05-07,-0.0009713453896317809,-0.006436064050894115,0.01600255824564191
2020-05-08,0.0026051658286353006,-0.002747920584715768,0.02208945628468203
2020-05-12,-0.02385121582217991,0.004468258625260089,0.0006048184049160735
2020-05-13,-0.02160048071105301,-0.010638110962599083,-0.028483800820286547
2020-05-14,-0.018862382902127998,-0.0015756163103167904,-0.025057302016432553
2020-05-15,0.0002175923416081086,-0.00032629976360862365,0.006288217986173488
2020-05-18,0.027256368337945737,0.04597594598055796,0.03644561992045628
2020-05-19,0.0003704389744157712,0.008792402129385648,0.00845313571105819
2020-05-20,0.026008045905754333,0.012994504227387451,-0.0018198367169859828
2020-05-21,-0.00817852273379047,-0.01021772453400168,-0.018314158606827873
2020-05-22,-0.018358763724142205,-0.0020046782523780106,-0.0019945671869198295
2020-05-25,0.011055653539166045,0.016331059559167645,0.01895856019338011
2020-05-26,0.01558473101669833,-0.0034989006563344634,-0.01613981713563165
2020-05-27,0.022981317628749547,-0.010878832487578524,-0.03038984909928732
2020-05-28,0.03217050244633042,0.010878832487578526,0.021701936768244168
2020-05-29,-0.022195732391784323,0.015574519091761977,-0.019157406133249334
2020-06-01,0.01563768999689541,-0.006170536547713398,0.004507684770330271
2020-06-02,0.04013433792849309,0.01622237277518301,-0.0028853955765847017
2020-06-03,0.04383631481317784,0.029418908181020997,0.0104463389055041
2020-06-04,-0.038661050380618886,-0.03194722918678282,-0.002094534033909186
2020-06-05,0.02776670749684945,0.007861403617771654,0.007797310460031711
2020-06-08,0.005462007206876641,0.009118604216434338,-0.0037518282041931975
2020-06-09,-0.014033553739458455,-0.00034167175439161606,0.009973763243486585
2020-06-10,-0.021873545198239405,-0.015199879444291407,-0.007193280428925388
2020-06-11,-0.01986379700213724,-0.02514624706544625,-0.010887879752511558
2020-06-15,-0.004955864546956704,-0.012994504227387507,0.040367154253997034
2020-06-16,0.002120074032987243,0.01223178586229078,0.013921649113351899
2020-06-17,0.0018273628552202866,-0.0037202234268667324,0.01948327278062772
2020-06-18,-0.021219023396868097,-0.01470992938776296,0.012888362076864982
2020-06-19,0.01572688645252393,0.014454612410350235,0.01500906348777546
2020-06-22,-0.002902759657961351,-0.007741444931841311,0.030957973729904963
2020-06-23,0.004350985834326354,0.002724027074401437,0.031577750755688874
2020-06-25,-0.0018347743064197266,-0.01333077507204254,0.04095299290678061
2020-06-26,-0.018387622701578513,0.003893580519132241,-0.01991695220770239
2020-06-29,0.012960200966213508,0.025273765563659387,0.01072940552503793
2020-06-30,-0.012615687342213914,-0.018509132605609643,0.022417731427886566
2020-07-02,0.030911816389151765,0.004979604221769211,0.0008457613765690612
2020-07-03,0.006420186123460568,0.009784016083830414,0.0002817615752207236
2020-07-06,0.01720128886304285,0.01404892312946006,0.024873997547460096
2020-07-07,-0.019194266650926408,-0.010202375214309702,-0.011108462069196072
2020-07-08,0.002087782490267813,0.016085331656795092,-0.004734989210324738
2020-07-09,-0.008855513974023567,-0.00863688252517799,0.015513635973101098
2020-07-10,0.015045728660985748,0.007492916818865736,-0.0013203500845380821
2020-07-13,-0.018494833876695947,-0.02642348163213777,0.012310372943064474
2020-07-14,0.005312415279194102,-0.010788699559553834,0.025236238589081795
2020-07-15,0.00756084345578678,-0.06035993577449588,0.028951178084723105
2020-07-16,0.0012309441948197071,0.0057990205729424775,-0.01525954766677941
2020-07-17,-0.002558273140582879,0.007228881657649026,0.03241858372387574
2020-07-20,0.014504610305151044,0.019892884076781747,0.01980262729617973
2020-07-21,0.00856576160514532,-0.00842357169378211,-0.016264589741468657
2020-07-22,0.004532428441727029,0.0019789806688661257,0.011537624850736202
2020-07-23,-0.0060168653242311096,-0.013231690462618026,-0.0017971250843138206
2020-07-24,0.002596320249313039,0.004106560047779763,0.0035910263028828453
2020-07-27,0.0042969086835074185,-0.0022673298419748716,0.02599591118771604
2020-07-28,-0.0063363068411063615,-0.003953109417847163,-0.0020880382461936358
2020-07-29,0.016793199043523943,0.002113879212042297,0.017682520897509862
2020-07-30,-0.004710410465627529,-0.01181898782861815,0.0007638325668553544
2020-07-31,0.015555667077565987,0.00038344608943967156,0.015625317903080815
2020-08-03,0.02297720929518563,0.005516276037748497,0.007395652506977955
2020-08-04,0.0019388390668614434,-0.0015807694551166845,0.005441494253702758
2020-08-05,-0.0033512686802039254,0.03136164234776489,0.006518596393139592
2020-08-06,-0.0017683470567420034,-0.00042303421920085514,0.01681556643208668
2020-08-07,0.005647738273646662,-0.009779509245776247,-0.012263939070979571
2020-08-10,-0.005691987040219467,0.0025071359784018935,-0.036197763936031614
2020-08-11,0.029044427784944572,0.010598933348505438,-0.0045764488511709405
2020-08-12,0.04105407590450188,0.016209505235476908,0.0243091289574505
2020-08-13,-0.004175371410480733,0.004966897628336864,0.01784028459656118
2020-08-14,-0.005816626977433636,-0.004811308073268298,0.005390848634876593
2020-08-17,-0.009167271550563476,-0.012314269881045546,0.024839290013645366
2020-08-18,-0.006327800063819305,-0.0008929275483644123,0.0006664445431604468
2020-08-19,0.013033608931010604,-0.005480043222017243,0.025650863774212843
2020-08-20,-0.029331593301900032,-0.012280529656963976,0.017167803622365498
2020-08-21,-0.005434561574797083,-0.013137538869331732,0.015202995519656712
2020-08-24,0.002548432366426702,0.013939570726252957,0.02920066228639067
2020-08-25,-0.01622162600918562,-0.004553376020374993,0.02841168595037437
2020-08-26,-0.0012283935913347738,0.006582315794836439,-0.016233928499443894
2020-08-27,-0.0069158701304164625,-0.015589199217074544,-0.026650858121542526
2020-08-28,0.0003093717568263822,-0.009143418440610694,0.0004541794912813643
2020-08-31,-0.0008841733555676156,-0.010387277038358518,0.04921270007898713
2020-09-01,0.00678805445099902,0.01757841720162811,-0.011143717627493797
2020-09-02,-0.022523774865378918,-0.012398771501920714,0.0073245898088688385
2020-09-03,-0.019279782469461243,-0.015620124831158011,-0.03047954157379288
2020-09-04,0.01766100429322459,0.0023419214450811246,-0.006691990534552934
2020-09-07,-0.004013262663398532,-0.014078024929297705,0.01825608511581008
2020-09-08,-0.01658352355491804,-0.02337316035961648,-0.06322347329431832
2020-09-09,0.0014689683140982136,0.004269565682743565,0.015552280832419255
2020-09-10,0.011856044030313168,0.000633111765370558,-0.031176249926380354
2020-09-11,0.002128286627615535,0.02415919689249508,0.013866612391288738
2020-09-14,0.028099253045029762,0.0007859870155364669,0.01448066189027623
2020-09-15,0.018001227034241226,0.02236435154638905,-0.00938854365343902
2020-09-16,-0.0019024564714162301,0.005691161251354639,-0.01046905344107877
2020-09-17,0.0017296553650592802,0.0034862220732083306,-0.009098849601673363
2020-09-18,-0.005024265593292126,-0.013026291138689063,0.007156053523779869
2020-09-21,-0.017742224246604037,-0.024256116859240437,-0.021888639017361697
2020-09-22,0.015916851059505157,0.010276082228408973,0.0789990348025125
2020-09-23,-0.006021223305281331,-0.011236073266925842,0.021921229811483863
2020-09-24,-0.0014452451767805457,-0.01577346713901527,-0.04776246099537123
2020-09-25,0.0003067417477657798,-0.0026436797006508285,0.03275604417447132
2020-09-28,0.0017072694408910996,-0.005945011882023495,0.02916124348322565
2020-09-29,-0.013873513132761538,-0.007554222686818001,0.002948405084297607
2020-09-30,0.01610170725210557,-0.008611400276061422,-0.006498004551755856
2020-10-01,-0.008370450081773463,-0.009279849081033664,-0.02666611140470841
2020-10-02,-0.0845858643752226,0.006333818197054001,-0.004432793610457598
2020-10-05,0.00043094161408127634,0.006880154157814677,0.014767133928795148
2020-10-06,0.010903052755803316,0.004152174157522822,-0.02254131383599767
2020-10-07,-0.0027502506784932053,-0.01837615758954882,-0.018573561588424263
2020-10-08,-0.012566761170045529,-0.004766737262617021,-0.013650938756429368
2020-10-09,-0.012531916759680644,-0.0027511979075862825,-0.00672514665430551
2020-10-12,0.0038876518980896905,0.01238037359302929,0.01626672035247064
2020-10-13,-0.00559326377328326,-0.015980305482243592,0.016461105549680968
2020-10-14,0.013564127936026382,0.005215682816712762,-0.013901251867886485
2020-10-15,-0.019336008565719362,-0.00047846890864974785,-0.003694999165355905
2020-10-16,-0.013234107524782062,-0.01920696841168309,-0.048348565575371115
2020-10-19,0.007971325783953454,-0.0023200449993849505,-0.016246045530523875
2020-10-20,0.03279300440038509,0.01775104920153307,-0.02660154585210529
2020-10-21,0.003763073962167148,-0.0130554891517455,0.01604569179201701
2020-10-22,-0.0005706948364337536,0.005460515934300779,0.010107021018442183
2020-10-23,0.02020270731751947,-0.0018774798840850543,0.015192647034416138
2020-10-26,-0.01597778351379671,-0.01705785253736695,-0.00425381711979952
2020-10-27,-0.01652614389524671,-0.0184210822233696,0.02126431058001809
2020-10-28,-0.01411377309454099,-0.031325326138798126,-0.003222016981694678
2020-10-29,0.00414321472028866,0.015689622255603327,0.011102551378396587
2020-10-30,-0.022580097007115458,-0.01581924828469156,-0.01656883808454594
2020-11-02,0.017312819905195804,0.022178974629817844,0.0061638192132874815
2020-11-03,0.022722756707911275,0.021015107040029297,0.00039214832423406797
2020-11-05,0.03522317635154544,0.01607226936721496,0.055870040982984405
2020-11-06,0.0036849419864253678,0.007425023461610066,0.014762377311756563
2020-11-09,0.04736605262897061,0.03110234285534714,0.011783357355027484
2020-11-10,0.03469054093375774,0.016266209105384562,-0.05980255839105826
2020-11-11,0.03373211758513701,-0.013917825474608006,0.006114149481725939
2020-11-12,-0.008719311636558376,0.013859993591875,-0.00127070202197077
2020-11-13,0.003752040190350531,0.04185090229257363,0.016853032890558128
2020-11-16,0.020368132540963476,0.02746193033917584,-0.013383598481730322
2020-11-17,-0.0092771432442266,-0.013144505151627585,-0.011725854464822768
2020-11-18,-0.01224396451196533,0.01141626968150482,0.00239030334058519
2020-11-19,-0.010104024011467436,-0.004550880104752303,0.010897095259731778
2020-11-20,-0.0035439591804768246,-0.00517190907041941,0.000632364431603795
2020-11-23,0.001168809617114783,0.005117606987921313,-0.012297148559165643
2020-11-24,0.03133533587916669,0.0140737272116619,0.05159404274130053
2020-11-25,0.018348403544076183,0.006777154464646941,0.002064401955613734
2020-11-26,-0.007211042980008164,-0.013438831620106948,0.007894353870860318
2020-11-27,0.00593994052485278,0.0020462017801219983,0.02570387643350503
2020-11-30,-0.007820956827978,-0.02180678597564947,0.03136983867754262
2020-12-01,0.04381235129523643,0.018789867406796494,0.006119923902440819
2020-12-02,0.01238417717537032,0.0100924197850532,-0.02224006364543799
2020-12-03,-0.0034901401133628977,-0.011280132498232101,-0.00532840366448637
2020-12-04,0.02573574906068267,0.01963102276158539,-0.019705071079332444
2020-12-07,0.016019153632745968,0.010380807223071673,-0.012515807931830646
2020-12-08,0.004110217662419976,-0.00399202126953745,0.012752690557597882
2020-12-09,0.005068985110623824,-0.003426917812682355,0.005432870337181786
2020-12-10,0.018995724014549104,0.018833933635823853,0.014654561111633931
2020-12-11,0.005407042311246271,0.04335829340311003,-0.00878255363441138
2020-12-14,-0.013412065935057638,-0.007922116119086256,-0.016529301951210582
2020-12-15,-0.004475081306999745,0.005437642791424306,0.0019821612039912025
2020-12-16,-0.001256619858385611,0.025541663523783772,0.028885692932030086
2020-12-17,0.0005387447378218546,0.03955640253186493,-0.010170824571433522
2020-12-18,-0.030403683290026375,-0.008567267588270795,-0.012398226749892648
2020-12-21,-0.03147172042806105,-0.04436628116085133,-0.015387359436864515
2020-12-22,0.0009545082144243626,0.023989884513609647,0.01578082786609978
2020-12-23,0.030295096934894326,-0.0037016603573301805,0.005687962770654491
2020-12-24,-0.00289199712148981,-0.0067171103310044,-0.016565158908034467
2020-12-25,0.0048892607953727844,-0.005884229295921914,0.002145241566394322
2020-12-28,0.01489006862877523,0.005253696960250623,-0.002662376649621849
2020-12-29,-0.009877526805230822,0.012727356875758884,-0.0011944103024460941
2020-12-30,-0.001287593298465289,0.02006090085627283,0.028782637500893667
